survey_id,flight_id,ticket_id,customer_id,date_id,overall_satisfaction_1to5,on_time_satisfaction_1to5,crew_satisfaction_1to5,comfort_satisfaction_1to5,food_beverage_satisfaction_1to5,nps_score_0to10,would_recommend,complaint_category
434,72266,667564,4559,20251022,2,5,4,3,4,3,False,Customer Service
435,23604,219212,9311,20231129,4,4,4,4,3,10,True,None
436,73118,675404,2518,20251103,5,5,4,5,4,10,True,None
437,65607,604871,12802,20250724,5,5,5,3,4,10,True,None
438,52567,484307,9659,20250118,4,5,5,4,3,10,True,None
439,45883,424722,19889,20241010,4,4,3,5,4,9,True,None
440,43476,402681,21745,20240903,5,4,4,3,3,9,True,None
441,35157,322139,8492,20240520,5,5,4,4,4,10,True,None
442,61864,568268,23933,20250606,3,3,5,3,4,5,False,Customer Service
443,44561,412583,13098,20240920,5,5,5,3,4,10,True,None
444,70341,649881,18348,20250924,4,5,5,4,3,9,True,None
445,50585,467084,5342,20241218,4,5,4,4,2,7,True,None
446,18846,175092,4446,20230920,4,4,4,3,5,8,True,None
447,30436,278744,3690,20240311,2,3,4,4,4,5,False,Customer Service
448,46811,433174,13380,20241023,4,3,5,3,2,9,True,None
449,6798,60366,746,20230414,5,5,5,4,3,8,True,None
450,76438,705271,23824,20251225,3,5,4,4,4,6,False,Customer Service
451,1938,16811,9003,20230131,3,3,4,4,4,6,False,None
452,58936,541246,17211,20250425,5,5,4,4,2,10,True,None
453,57421,527511,5097,20250402,5,5,5,4,4,9,True,None
454,12461,113720,8004,20230701,4,5,4,4,3,10,True,None
455,12766,116779,9055,20230704,4,4,5,5,5,9,True,None
456,49489,457778,12115,20241201,2,4,3,5,2,5,False,Seat Comfort
457,62226,571860,18892,20250611,4,5,5,3,4,8,True,None
458,45010,416712,13517,20240927,5,5,4,5,2,10,True,None
459,43133,399314,21944,20240830,4,5,5,4,4,8,True,None
460,49279,455684,14217,20241128,5,5,4,5,2,10,True,None
461,76153,702698,8025,20251220,4,5,3,4,3,6,False,None
462,6728,59716,22430,20230413,3,5,4,5,4,7,True,None
463,50960,470245,15377,20241224,5,4,5,3,2,10,True,None
464,47345,438106,10419,20241031,4,5,4,3,5,8,True,None
465,40386,372652,807,20240727,4,5,5,4,3,7,True,None
466,57772,530671,16576,20250407,2,5,4,3,4,2,False,Customer Service
467,14045,129100,23163,20230721,5,4,4,4,4,9,True,None
468,36059,330669,7195,20240602,2,5,5,2,4,4,False,Customer Service
469,35168,322248,12554,20240520,4,5,3,3,3,8,True,None
470,64354,592753,21524,20250707,4,4,5,4,3,7,True,None
471,32657,299220,11982,20240413,4,3,5,5,5,8,True,None
472,1815,15732,15185,20230129,5,5,4,3,3,9,True,None
473,17404,161733,15750,20230831,5,4,4,4,2,10,True,None
474,68876,636621,23264,20250903,3,5,5,3,4,6,False,None
475,76646,707164,12529,20251228,4,5,5,3,3,8,True,None
476,36272,332710,7105,20240604,5,5,5,4,3,8,True,None
477,55025,505634,670,20250225,3,5,5,3,3,6,False,Customer Service
478,8578,76662,15579,20230511,4,4,5,3,2,8,True,None
479,16179,149889,3388,20230816,4,5,5,4,4,7,True,None
480,36868,338445,21038,20240612,4,5,4,4,5,9,True,None
481,57742,530395,4100,20250407,4,5,3,3,4,7,True,None
482,66203,610677,6961,20250731,4,5,5,4,4,8,True,None
483,60481,555383,19535,20250517,5,3,4,3,4,9,True,None
484,73887,682580,15876,20251115,3,4,4,2,5,7,True,None
485,5295,46493,392,20230323,5,5,4,3,5,10,True,None
486,61247,562311,6991,20250529,5,5,5,2,3,10,True,None
487,35754,327822,5377,20240528,5,5,5,3,4,10,True,None
488,510,4532,9081,20230108,3,3,5,4,4,5,False,None
489,9910,89056,1006,20230530,4,5,4,5,5,9,True,None
490,1901,16511,10389,20230130,4,5,4,4,4,8,True,None
491,18152,168658,13679,20230911,4,3,4,2,4,6,False,None
492,61678,566510,23205,20250604,4,5,4,5,4,7,True,None
493,18879,175374,296,20230921,5,5,4,5,5,10,True,None
494,75307,695411,2727,20251206,4,5,5,4,5,7,True,None
495,30922,283281,16552,20240318,2,3,4,3,4,2,False,Baggage Handling
496,36710,336933,12906,20240610,2,4,3,5,5,7,True,Seat Comfort
497,72153,666480,1581,20251020,4,4,4,4,1,9,True,None
498,68233,630387,22750,20250825,5,5,3,4,3,8,True,None
499,62919,578584,11994,20250620,4,5,4,3,4,9,True,None
500,50263,464321,19106,20241213,4,5,5,3,2,9,True,None
501,10353,93302,10652,20230605,4,4,5,4,3,10,True,None
502,47352,438168,19301,20241031,5,5,5,5,4,10,True,None
503,50170,463509,7991,20241212,4,5,3,4,2,8,True,None
504,4643,40599,17636,20230313,3,4,5,3,3,5,False,None
505,48390,447624,4747,20241115,4,5,4,3,4,8,True,None
506,60052,551458,8583,20250511,5,5,4,3,4,10,True,None
507,65978,608460,19262,20250728,5,5,5,5,3,10,True,None
508,63045,579843,12327,20250621,2,5,4,5,4,5,False,In-flight Amenities
509,12405,113124,7036,20230630,4,5,5,3,3,7,True,None
510,10445,94185,163,20230606,3,3,5,3,4,7,True,None
511,36315,333145,3798,20240605,5,5,5,3,3,10,True,None
512,16617,154072,10521,20230821,5,5,5,5,4,10,True,None
513,63109,580487,16446,20250622,5,5,5,4,3,9,True,None
514,8742,78162,17090,20230513,3,2,5,3,4,7,True,In-flight Amenities
515,47267,437383,4287,20241030,5,4,5,3,4,10,True,None
516,71499,660510,6572,20251010,4,4,4,4,4,6,False,None
517,67288,621191,12233,20250814,4,5,4,4,3,8,True,None
518,39412,363142,9981,20240715,3,4,5,3,5,7,True,Delay/Cancellation
519,71239,658177,4474,20251007,5,5,5,2,3,10,True,None
520,43727,405004,3803,20240907,4,5,5,3,3,7,True,None
521,8961,80139,135,20230516,3,5,4,3,2,5,False,Cleanliness
522,48452,448192,23684,20241116,4,4,4,5,2,6,False,None
523,23134,214610,4707,20231123,3,4,5,3,3,5,False,None
524,67121,619651,24028,20250812,5,4,5,3,4,9,True,None
525,32316,296132,8936,20240408,5,5,5,3,3,7,True,None
526,27118,249813,13075,20240121,3,5,4,4,3,6,False,In-flight Amenities
527,46866,433676,17048,20241024,4,5,4,4,3,5,False,None
528,9267,82978,23344,20230521,3,4,4,5,4,7,True,Seat Comfort
529,17381,161497,12985,20230831,4,4,5,4,3,9,True,None
530,13536,124210,15983,20230714,4,5,4,3,4,6,False,None
531,19368,179915,11406,20230928,5,5,5,4,3,10,True,None
532,11491,104260,24973,20230619,5,5,4,4,4,10,True,None
533,71137,657268,889,20251005,4,5,3,4,3,9,True,None
534,8829,78911,12930,20230514,5,4,5,5,3,8,True,None
535,32869,301203,13976,20240416,4,3,5,4,3,7,True,None
536,16807,155951,11045,20230824,4,5,5,4,4,7,True,None
537,16982,157608,8748,20230825,4,5,4,2,2,10,True,None
538,13763,126428,15233,20230717,5,5,3,4,3,9,True,None
539,24035,223008,14343,20231206,4,5,4,3,5,10,True,None
540,35679,327085,9866,20240527,4,4,3,4,2,8,True,None
541,63963,588828,6784,20250703,2,4,5,4,4,4,False,Booking Issue
542,54843,504017,22794,20250222,3,3,4,4,4,6,False,None
543,60190,552707,20564,20250513,4,4,4,4,4,8,True,None
544,19510,181186,3856,20230930,5,5,5,5,1,10,True,None
545,35382,324240,4963,20240524,4,5,3,5,3,9,True,None
546,50987,470514,15244,20241224,3,2,3,4,4,8,True,Baggage Handling
547,69054,638209,11206,20250906,4,5,5,2,4,9,True,None
548,3926,34058,7095,20230302,5,5,4,3,5,10,True,None
549,65381,602683,21610,20250721,3,3,4,5,2,7,True,Baggage Handling
550,36741,337232,19507,20240611,4,5,5,3,3,8,True,None
551,45865,424532,5203,20241009,5,4,5,4,3,10,True,None
552,30341,277868,3961,20240310,5,5,5,5,3,10,True,None
553,21462,199144,22094,20231028,3,3,5,4,5,8,True,None
554,33725,309022,2182,20240429,4,5,5,3,2,8,True,None
555,48256,446412,17344,20241113,4,5,5,3,3,8,True,None
556,45538,421516,17285,20241004,3,5,3,3,3,7,True,Customer Service
557,9118,81558,196,20230519,5,4,4,4,3,10,True,None
558,22648,210072,16174,20231115,4,4,4,3,3,7,True,None
559,905,7871,7673,20230115,5,4,5,4,2,10,True,None
560,53335,490946,6311,20250130,2,4,5,4,4,5,False,Seat Comfort
561,64984,598898,21497,20250716,3,5,4,4,3,9,True,Customer Service
562,74398,687117,22611,20251123,2,3,4,4,1,4,False,Customer Service
563,7660,68221,19672,20230427,3,4,4,5,4,6,False,None
564,9679,86807,2999,20230527,4,4,3,5,4,7,True,None
565,26791,247011,2464,20240116,5,5,5,3,3,8,True,None
566,10692,96530,21226,20230609,3,5,3,4,3,5,False,None
567,73555,679492,18516,20251110,4,4,4,3,4,8,True,None
568,17598,163506,11706,20230903,5,5,4,4,3,9,True,None
569,3605,31303,14683,20230225,3,5,5,3,5,7,True,Baggage Handling
570,15849,146648,23086,20230812,4,5,5,2,3,10,True,None
571,56596,519988,15786,20250321,5,5,5,4,3,10,True,None
572,19561,181664,18465,20231001,4,4,4,4,5,8,True,None
573,16589,153801,10166,20230821,4,4,4,3,3,8,True,None
574,44206,409394,24131,20240914,4,5,4,3,3,8,True,None
575,54954,505016,3405,20250224,3,4,4,5,4,4,False,Delay/Cancellation
576,17866,166070,4381,20230907,4,5,4,4,4,8,True,None
577,13645,125266,18558,20230716,4,5,4,4,3,9,True,None
578,15196,140335,15885,20230804,4,5,3,5,3,7,True,None
579,35445,324849,11206,20240524,3,5,4,4,4,6,False,None
580,14989,138329,7616,20230801,4,5,4,3,2,8,True,None
581,45865,424533,7281,20241009,5,5,4,4,5,9,True,None
582,55001,505421,24647,20250225,5,5,5,3,4,10,True,None
583,39066,359780,24383,20240711,5,5,4,3,4,8,True,None
584,1839,15944,19757,20230129,3,4,5,5,3,4,False,Delay/Cancellation
585,29321,268755,6435,20240224,4,5,4,3,2,8,True,None
586,69309,640484,880,20250910,3,3,5,3,4,6,False,Cleanliness
587,48930,452465,21498,20241123,5,5,4,3,3,8,True,None
588,5067,44526,19895,20230319,5,4,3,4,4,10,True,None
589,54954,505018,7739,20250224,1,3,4,5,5,2,False,Baggage Handling
590,57954,532268,12477,20250410,2,2,5,4,4,4,False,Baggage Handling
591,43897,406497,12247,20240909,4,5,4,4,3,7,True,None
592,54076,497273,4080,20250211,3,5,4,5,4,6,False,Seat Comfort
593,25524,235784,21155,20231229,4,5,3,5,3,7,True,None
594,21299,197653,9320,20231026,4,5,4,4,4,8,True,None
595,35566,325955,19633,20240526,5,5,5,4,3,10,True,None
596,47145,436242,19873,20241028,5,4,3,5,4,10,True,None
597,18546,172360,14940,20230916,4,4,4,4,3,9,True,None
598,54401,500140,4129,20250216,4,5,4,3,3,9,True,None
599,15050,138958,19513,20230802,4,5,4,3,3,6,False,None
600,13197,120875,475,20230710,4,5,4,3,3,8,True,None
601,25907,239223,24166,20240102,5,5,4,4,5,10,True,None
602,25506,235635,1718,20231228,3,4,4,4,3,5,False,None
603,65720,605959,15296,20250725,4,5,3,3,3,6,False,None
604,1590,13811,13697,20230125,4,5,4,4,3,10,True,None
605,53472,492076,18937,20250201,5,4,4,4,3,10,True,None
606,33762,309373,11236,20240429,2,2,4,4,3,4,False,Delay/Cancellation
607,19810,183984,21614,20231004,4,3,5,4,5,8,True,None
608,12657,115588,22169,20230703,4,5,5,4,2,7,True,None
609,17298,160671,18667,20230830,3,5,5,4,3,5,False,None
610,15092,139341,5889,20230803,4,5,4,3,5,9,True,None
611,24110,223687,14874,20231207,5,5,5,3,2,9,True,None
612,19595,181981,11206,20231001,5,5,5,3,3,10,True,None
613,54682,502682,14180,20250220,5,4,4,4,3,10,True,None
614,2552,22042,14251,20230209,3,3,4,4,5,8,True,None
615,49502,457874,4100,20241201,2,4,5,5,3,2,False,Cleanliness
616,28499,261683,17618,20240211,4,5,4,3,5,8,True,None
617,8794,78594,4380,20230514,4,5,4,5,4,8,True,None
618,29902,273948,15725,20240304,4,5,5,3,2,8,True,None
619,6668,59185,14512,20230412,5,4,4,4,2,9,True,None
620,27075,249468,24977,20240120,4,5,5,5,3,7,True,None
621,51638,476460,13859,20250102,3,5,4,3,4,6,False,None
622,58973,541597,3401,20250426,5,5,4,3,4,9,True,None
623,37553,345044,3772,20240621,5,5,5,4,4,10,True,None
624,28915,265264,5882,20240218,3,3,5,5,4,8,True,Cleanliness
625,44445,411560,7773,20240918,4,4,4,2,4,9,True,None
626,76392,704802,23180,20251224,5,5,5,3,4,7,True,None
627,55583,510691,15163,20250306,4,5,4,3,4,10,True,None
628,28925,265341,7440,20240218,5,5,4,3,4,10,True,None
629,52744,485926,17920,20250120,3,3,4,3,3,8,True,None
630,25821,238488,20983,20240101,5,5,4,2,3,8,True,None
631,54291,499158,19931,20250214,5,5,5,5,3,10,True,None
632,24328,225554,13431,20231211,5,5,5,3,4,10,True,None
633,48421,447918,1513,20241115,4,5,4,4,4,7,True,None
634,34675,317753,16556,20240513,4,4,4,3,1,10,True,None
635,70278,649346,16732,20250923,2,4,5,4,3,4,False,Customer Service
636,68835,636275,16567,20250902,5,5,3,4,5,8,True,None
637,26060,240569,2239,20240104,4,5,5,4,5,10,True,None
638,57140,524909,23467,20250329,4,4,4,5,3,8,True,None
639,13367,122545,21400,20230712,3,3,3,4,3,6,False,None
640,25912,239276,14185,20240102,3,5,4,4,3,5,False,None
641,52028,479732,2983,20250109,4,5,5,4,2,8,True,None
642,2328,20158,10806,20230205,2,4,4,3,4,5,False,Delay/Cancellation
643,26870,247694,20708,20240117,4,3,3,4,3,7,True,None
644,12009,109316,7469,20230626,5,5,4,4,4,10,True,None
645,8127,72547,13307,20230504,4,5,4,5,5,10,True,None
646,56061,515073,10484,20250313,5,5,4,3,4,10,True,None
647,26420,243613,15033,20240110,5,5,3,4,3,8,True,None
648,3020,26114,6366,20230216,3,5,4,4,4,4,False,Delay/Cancellation
649,46181,427392,4557,20241014,4,5,5,4,2,8,True,None
650,59671,547929,10988,20250506,4,4,3,5,3,7,True,None
651,44001,407482,8851,20240911,5,5,5,5,4,9,True,None
652,6184,54817,21456,20230404,1,2,5,5,4,2,False,Baggage Handling
653,67748,625727,5887,20250820,4,4,4,4,4,9,True,None
654,3992,34650,15707,20230303,4,5,5,3,4,10,True,None
655,20150,187112,21187,20231009,3,5,4,4,1,8,True,Cleanliness
656,51543,475600,21555,20250101,4,5,3,4,2,8,True,None
657,12690,115915,735,20230704,2,5,4,3,3,5,False,Delay/Cancellation
658,23526,218475,14980,20231128,5,5,4,3,3,8,True,None
659,69731,644290,23704,20250915,4,5,3,3,2,6,False,None
660,48912,452315,2638,20241123,4,5,4,3,5,6,False,None
661,58617,538333,574,20250421,5,5,4,3,4,8,True,None
662,27630,254290,18114,20240129,5,5,5,3,2,9,True,None
663,63897,588215,8870,20250702,3,3,3,4,5,6,False,Seat Comfort
664,1883,16350,3470,20230130,2,5,3,4,3,5,False,Seat Comfort
665,43399,401931,21190,20240902,4,5,4,5,3,7,True,None
666,75920,700709,11283,20251216,5,5,5,3,3,10,True,None
667,46430,429713,15724,20241018,2,4,5,3,3,4,False,Customer Service
668,7550,67208,20182,20230425,4,5,5,4,3,7,True,None
669,32994,302338,7860,20240418,4,4,5,4,2,8,True,None
670,54147,497899,21633,20250212,4,5,4,4,4,6,False,None
671,16520,153134,11206,20230820,3,3,4,4,5,6,False,None
672,23863,221511,8994,20231203,3,1,5,3,4,6,False,None
673,51466,474863,5793,20241231,4,5,4,3,4,8,True,None
674,18869,175280,15861,20230921,5,4,5,3,4,10,True,None
675,6241,55326,16594,20230405,4,5,4,5,3,8,True,None
676,66242,611068,19562,20250801,3,4,4,4,4,5,False,Customer Service
677,24724,228866,20075,20231217,5,4,5,3,4,8,True,None
678,38506,354310,2599,20240704,5,5,3,3,4,10,True,None
679,21910,203213,24505,20231103,5,5,4,2,2,6,False,None
680,15452,142792,9993,20230807,4,5,5,4,3,8,True,None
681,70884,654968,209,20251002,4,5,5,3,4,9,True,None
682,11608,105404,8843,20230621,3,5,4,4,4,5,False,None
683,58081,533472,20644,20250412,4,3,3,3,4,9,True,None
684,76816,708549,22385,20251230,4,5,5,4,3,10,True,None
685,69935,646166,3897,20250918,5,5,4,4,3,9,True,None
686,11956,108853,8240,20230625,4,5,4,4,4,7,True,None
687,47101,435840,7286,20241027,3,2,4,4,4,6,False,None
688,53785,494830,8440,20250206,3,5,4,3,5,5,False,None
689,64768,596806,9908,20250713,2,2,5,4,2,4,False,Baggage Handling
690,26636,245538,3876,20240114,3,5,4,5,4,6,False,None
691,61416,563855,24546,20250531,4,5,5,3,3,7,True,None
692,46842,433462,13309,20241023,1,2,4,3,4,0,False,Delay/Cancellation
693,10063,90467,24456,20230601,5,4,3,4,4,10,True,None
694,20883,193828,3668,20231020,3,1,4,4,4,5,False,Seat Comfort
695,11097,100503,3372,20230614,4,5,4,5,4,8,True,None
696,19110,177452,23175,20230924,5,5,4,4,3,9,True,None
697,42041,388739,1843,20240817,3,4,4,4,3,6,False,None
698,41142,379941,19308,20240805,5,5,4,5,4,10,True,None
699,14802,136550,8891,20230730,3,4,5,4,2,3,False,None
700,26058,240556,14687,20240104,5,5,5,5,4,10,True,None
701,68246,630518,15548,20250826,5,5,5,5,4,10,True,None
702,51370,473942,8772,20241230,4,5,5,5,3,9,True,None
703,32150,294580,19792,20240405,3,3,4,3,3,5,False,None
704,1099,9657,21599,20230117,5,5,4,5,4,9,True,None
705,62547,575071,9220,20250615,4,5,4,4,4,6,False,None
706,23616,219330,23076,20231129,4,5,5,4,4,5,False,None
707,16176,149855,19311,20230816,4,5,4,4,3,7,True,None
708,57847,531345,17853,20250409,3,4,5,5,4,6,False,None
709,15142,139812,8383,20230803,4,5,5,4,4,8,True,None
710,45338,419698,18349,20241001,4,5,4,4,3,7,True,None
711,18569,172574,4003,20230917,2,4,5,4,4,6,False,Baggage Handling
712,42879,396822,18430,20240827,5,5,3,3,3,10,True,None
713,41092,379486,1918,20240805,5,5,4,5,3,10,True,None
714,2068,17924,11043,20230202,3,5,5,3,3,6,False,Baggage Handling
715,61342,563182,6331,20250530,4,4,4,3,4,7,True,None
716,53002,488114,7055,20250124,4,5,3,4,4,9,True,None
717,29939,274274,14267,20240304,4,4,4,4,3,9,True,None
718,23096,214198,6683,20231122,4,5,3,5,3,7,True,None
719,25846,238700,5243,20240101,5,5,3,4,5,8,True,None
720,24472,226718,1160,20231213,4,4,5,5,5,7,True,None
721,44932,415982,24296,20240925,5,4,3,5,4,10,True,None
722,18242,169476,13005,20230912,4,5,5,3,3,8,True,None
723,14803,136558,9173,20230730,5,5,5,5,3,10,True,None
724,25202,232911,24334,20231224,3,3,5,5,3,7,True,Customer Service
725,37335,342956,1090,20240618,4,4,5,3,4,8,True,None
726,68275,630806,23405,20250826,5,5,3,3,4,10,True,None
727,49907,461283,4490,20241208,5,5,3,4,3,9,True,None
728,65488,603764,21636,20250722,5,5,4,2,4,8,True,None
729,3445,29945,21197,20230222,4,5,3,4,3,9,True,None
730,10756,97216,9840,20230610,3,4,4,5,2,4,False,None
731,29502,270357,20381,20240227,2,4,3,3,4,3,False,Delay/Cancellation
732,37174,341442,822,20240616,5,5,4,3,3,10,True,None
733,28210,259250,5692,20240207,4,4,4,2,4,6,False,None
734,26238,242087,725,20240107,4,2,4,5,5,6,False,None
735,12520,114287,20732,20230702,4,4,4,5,4,7,True,None
736,36447,334461,12768,20240607,4,4,4,2,3,8,True,None
737,40487,373615,3793,20240728,2,4,5,5,3,4,False,Delay/Cancellation
738,15007,138508,20583,20230801,5,5,5,5,4,10,True,None
739,41701,385315,3867,20240812,5,3,4,3,5,9,True,None
740,55980,514337,21743,20250312,5,5,5,4,4,10,True,None
741,68941,637187,2321,20250904,5,5,4,5,4,10,True,None
742,32107,294149,10569,20240405,4,4,5,3,4,9,True,None
743,69050,638164,16949,20250906,4,5,5,3,3,6,False,None
744,38376,353017,20589,20240702,3,5,5,5,3,6,False,None
745,9506,85192,17283,20230524,4,3,5,4,4,10,True,None
746,31221,286027,7543,20240322,5,5,3,5,3,10,True,None
747,73422,678262,3962,20251108,3,4,4,4,4,7,True,Baggage Handling
748,50361,465160,11178,20241215,5,4,4,4,3,7,True,None
749,36031,330430,13122,20240602,5,5,5,4,4,9,True,None
750,57200,525468,19086,20250330,4,5,4,2,3,8,True,None
751,60727,557617,21884,20250522,5,4,5,5,4,10,True,None
752,32477,297576,21636,20240411,4,5,4,4,4,10,True,None
753,62815,577578,9380,20250618,4,4,4,5,4,8,True,None
754,18253,169572,24196,20230912,4,3,4,5,3,7,True,None
755,34384,315076,21681,20240509,3,4,4,4,3,4,False,Delay/Cancellation
756,7389,65789,16843,20230423,4,2,4,3,5,8,True,None
757,18261,169641,24609,20230912,4,5,4,4,3,7,True,None
758,8679,77593,2350,20230512,5,5,3,4,4,10,True,None
759,58256,535046,7490,20250415,4,5,5,4,3,9,True,None
760,23726,220309,12881,20231201,3,3,5,4,3,4,False,None
761,19669,182631,8240,20231002,5,5,4,4,3,10,True,None
762,31472,288382,21190,20240326,2,5,4,4,4,4,False,In-flight Amenities
763,47682,441124,12477,20241105,3,5,3,4,4,6,False,In-flight Amenities
764,40254,371396,10032,20240725,4,4,4,3,3,10,True,None
765,48439,448090,24271,20241116,4,5,3,4,3,7,True,None
766,27066,249395,6380,20240120,4,5,3,5,4,9,True,None
767,65697,605736,4692,20250725,3,4,4,5,2,8,True,None
768,9293,83223,18491,20230521,4,3,5,4,3,9,True,None
769,28146,258726,12135,20240206,5,5,4,4,3,10,True,None
770,26373,243227,24182,20240109,5,5,4,4,5,10,True,None
771,2589,22390,8922,20230210,5,4,5,4,3,10,True,None
772,43915,406678,11206,20240910,5,4,4,4,4,8,True,None
773,63399,583425,10993,20250625,5,5,3,3,3,10,True,None
774,26146,241284,20528,20240106,3,5,5,4,3,5,False,Booking Issue
775,71789,663138,5304,20251015,4,5,5,4,5,7,True,None
776,3174,27445,11748,20230219,4,5,3,5,4,7,True,None
777,2429,20991,11647,20230207,4,4,4,2,2,10,True,None
778,15331,141662,23465,20230806,4,5,4,2,4,8,True,None
779,16897,156804,13525,20230825,4,5,4,4,4,7,True,None
780,31527,288846,4687,20240327,5,4,5,4,4,10,True,None
781,69826,645165,24163,20250917,3,2,3,4,3,9,True,None
782,27579,253831,17623,20240128,4,4,3,5,4,8,True,None
783,30212,276757,11304,20240308,4,5,4,3,4,10,True,None
784,522,4627,19283,20230109,4,5,3,4,3,9,True,None
785,8673,77524,18273,20230512,3,5,4,3,5,6,False,Delay/Cancellation
786,62992,579291,7718,20250620,4,3,4,4,5,7,True,None
787,65474,603617,4504,20250722,5,5,5,3,3,10,True,None
788,75529,697395,11206,20251210,4,3,5,3,3,10,True,None
789,68023,628330,16355,20250823,3,5,3,4,4,5,False,Customer Service
790,3943,34209,13377,20230302,3,3,5,5,2,6,False,None
791,51645,476516,18801,20250103,4,2,4,3,4,8,True,None
792,38173,351040,12512,20240629,5,5,5,1,4,10,True,None
793,44798,414801,6147,20240923,1,3,5,4,4,3,False,Customer Service
794,49321,456089,6,20241128,5,4,4,4,5,10,True,None
795,12434,113436,20238,20230701,4,4,5,3,3,9,True,None
796,56495,519084,18725,20250319,5,5,4,5,4,10,True,None
797,52547,484151,21155,20250118,4,5,5,4,3,9,True,None
798,37482,344348,13807,20240620,3,2,4,5,3,8,True,Baggage Handling
799,4872,42704,21682,20230316,5,5,3,3,3,9,True,None
800,63498,584347,24686,20250626,4,3,5,4,5,7,True,None
801,74446,687572,15298,20251123,3,4,3,5,4,7,True,None
802,51674,476764,5616,20250103,2,3,4,3,4,2,False,Baggage Handling
803,29614,271289,12423,20240229,3,3,4,2,3,4,False,None
804,44940,416064,6027,20240925,4,5,3,4,5,7,True,None
805,76505,705969,20352,20251225,5,5,4,4,3,10,True,None
806,23414,217398,615,20231126,3,3,4,4,4,8,True,None
807,22768,211215,10561,20231117,4,5,3,4,3,7,True,None
808,41896,387288,16552,20240815,5,4,4,5,3,10,True,None
809,5291,46445,13547,20230323,4,5,4,4,5,7,True,None
